endTime,artistName,trackName,msPlayed,dayOfWeek
2022-01-17 06:20:00,JPEGMAFIA,THIS ONES FOR US!,183635,Monday
2022-01-17 06:22:00,JPEGMAFIA,PANIC ROOM!,148004,Monday
2022-01-17 06:25:00,JPEGMAFIA,FEED HER!,176500,Monday
2022-01-17 06:28:00,JPEGMAFIA,LAST DANCE!,137492,Monday
2022-01-17 06:28:00,JPEGMAFIA,INTRO!,43863,Monday
2022-01-17 06:31:00,JPEGMAFIA,FIX URSELF!,186596,Monday
2022-01-17 06:34:00,JPEGMAFIA,KELTEC!,184288,Monday
2022-01-17 06:38:00,JPEGMAFIA,THIS ONES FOR US!,183635,Monday
2022-01-17 06:40:00,JPEGMAFIA,PANIC ROOM!,148004,Monday
2022-01-17 06:43:00,JPEGMAFIA,FEED HER!,176500,Monday
2022-01-17 06:45:00,JPEGMAFIA,LAST DANCE!,137492,Monday
2022-01-17 06:46:00,JPEGMAFIA,INTRO!,43863,Monday
2022-01-17 06:49:00,JPEGMAFIA,FIX URSELF!,186596,Monday
2022-01-17 06:52:00,JPEGMAFIA,KELTEC!,184288,Monday
2022-01-17 06:55:00,JPEGMAFIA,THIS ONES FOR US!,183635,Monday
2022-01-17 06:58:00,JPEGMAFIA,PANIC ROOM!,148004,Monday
2022-01-17 07:10:00,JPEGMAFIA,FEED HER!,114577,Monday
2022-01-17 10:55:00,JPEGMAFIA,FEED HER!,61987,Monday
2022-01-17 10:57:00,JPEGMAFIA,LAST DANCE!,137492,Monday
2022-01-17 10:58:00,JPEGMAFIA,INTRO!,43863,Monday
2022-01-17 11:01:00,JPEGMAFIA,FIX URSELF!,186596,Monday
2022-01-17 11:02:00,JPEGMAFIA,KELTEC!,60406,Monday
2022-01-17 12:15:00,JPEGMAFIA,KELTEC!,123882,Monday
2022-01-17 12:18:00,JPEGMAFIA,THIS ONES FOR US!,183635,Monday
2022-01-17 12:21:00,JPEGMAFIA,PANIC ROOM!,148004,Monday
2022-01-17 12:24:00,JPEGMAFIA,FEED HER!,176500,Monday
2022-01-17 12:26:00,JPEGMAFIA,LAST DANCE!,137492,Monday
2022-01-17 12:27:00,JPEGMAFIA,INTRO!,43863,Monday
2022-01-17 12:30:00,JPEGMAFIA,FIX URSELF!,186596,Monday
2022-01-17 12:33:00,JPEGMAFIA,KELTEC!,194693,Monday
2022-01-17 12:36:00,JPEGMAFIA,THIS ONES FOR US!,183635,Monday
2022-01-17 12:39:00,JPEGMAFIA,PANIC ROOM!,148004,Monday
2022-01-17 12:39:00,JPEGMAFIA,FEED HER!,20167,Monday
2022-01-17 12:52:00,RSK XFM,S01E15,587769,Monday
2022-01-17 12:57:00,RSK XFM,S01E14,277625,Monday
2022-01-17 13:37:00,RSK XFM,S01E16,1481780,Monday
2022-01-17 14:44:00,Tay-K,Gotta Blast (feat. Diego Money & Bandman Fari),2848,Monday
2022-01-17 14:44:00,clipping.,Intro,12932,Monday
2022-01-17 14:45:00,clipping.,Intro,53160,Monday
2022-01-17 15:01:00,Tay-K,Gotta Blast (feat. Diego Money & Bandman Fari),109370,Monday
2022-01-17 15:01:00,Joey the Kid,98' Honda,2790,Monday
2022-01-17 15:24:00,Tay-K,Gotta Blast (feat. Diego Money & Bandman Fari),131000,Monday
2022-01-17 15:26:00,Joey the Kid,98' Honda,135784,Monday
2022-01-17 15:29:00,LXXIV,M.I.A. Freestyle,172943,Monday
2022-01-17 15:31:00,Afourteen,Respawn,112941,Monday
2022-01-17 15:34:00,Juice WRLD,Syphilis,131761,Monday
2022-01-17 15:36:00,JERHELL,Staryu,103732,Monday
2022-01-17 15:38:00,Ethan Ross,I'm Serious,175500,Monday
2022-01-17 15:40:00,SALEM,Capulets,116419,Monday
2022-01-17 15:42:00,Evan the Red Headed,Hands on My Head,64704,Monday
2022-01-17 15:42:00,Afourteen,Tonsil,49815,Monday
2022-01-17 15:49:00,Afourteen,Tonsil,51231,Monday
2022-01-17 15:51:00,Freddie Dredd,Stunna,87785,Monday
2022-01-17 15:52:00,NYCL KAI,Incredible (feat. ZillaKami and $NOT),87874,Monday
2022-01-17 15:54:00,JPEGMAFIA,Puff Daddy,127335,Monday
2022-01-17 15:56:00,clipping.,The Show,121335,Monday
2022-01-17 23:28:00,SpotemGottem,Beat Box,110497,Monday
2022-01-17 23:31:00,Paris Texas,HEAVY METAL,159652,Monday
2022-01-17 23:33:00,Anton Prada,Pray to ME,134000,Monday
2022-01-17 23:37:00,Lil Darkie,SWAMP,270882,Monday
2022-01-17 23:41:00,Knocked Loose,...And Still I Wander South,222006,Monday
2022-01-17 23:42:00,Freddie Dredd,Stunna,87785,Monday
2022-01-17 23:48:00,Lil Darkie,HOLOCAUST,315750,Monday
2022-01-17 23:50:00,Sinizter,MAX PAYNE,121162,Monday
2022-01-17 23:53:00,83HADES,MASS EXTINCTION,198235,Monday
2022-01-17 23:55:00,Kamiyada+,Facetat,142451,Monday
2022-01-18 00:06:00,Lil Darkie,GENOCIDE,632625,Tuesday
2022-01-18 00:09:00,Cemetery Drive,FALCO,168002,Tuesday
2022-01-18 00:12:00,Kamiyada+,RETRIBUTION,206473,Tuesday
2022-01-18 00:15:00,Emotional Xan,12 A.M.,144008,Tuesday
2022-01-18 00:17:00,DrownMili,March First,111500,Tuesday
2022-01-18 00:18:00,XZARKHAN,Acid Burn,108000,Tuesday
2022-01-18 00:20:00,LXXIV,I Am Your God,92316,Tuesday
2022-01-18 00:22:00,Fukkit,Mincemeat,6001,Tuesday
2022-01-18 00:22:00,XZARKHAN,Jungle Klipped (feat. ZillaKami),130063,Tuesday
2022-01-18 00:32:00,"Tyler, The Creator",IGOR'S THEME,200693,Tuesday
2022-01-18 00:33:00,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,7586,Tuesday
2022-01-18 00:33:00,"Tyler, The Creator",IGOR'S THEME,3508,Tuesday
2022-01-18 00:36:00,"Tyler, The Creator",EARFQUAKE,190066,Tuesday
2022-01-18 00:39:00,"Tyler, The Creator",I THINK,212013,Tuesday
2022-01-18 00:40:00,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,14626,Tuesday
2022-01-18 00:42:00,"Tyler, The Creator",RUNNING OUT OF TIME,177226,Tuesday
2022-01-18 00:46:00,"Tyler, The Creator",NEW MAGIC WAND,195320,Tuesday
2022-01-18 00:49:00,"Tyler, The Creator",A BOY IS A GUN*,210253,Tuesday
2022-01-18 00:52:00,"Tyler, The Creator",PUPPET,179013,Tuesday
2022-01-18 00:56:00,"Tyler, The Creator",WHAT'S GOOD,205626,Tuesday
2022-01-18 01:02:00,"Tyler, The Creator","GONE, GONE / THANK YOU",375386,Tuesday
2022-01-18 01:05:00,"Tyler, The Creator",I DON'T LOVE YOU ANYMORE,161200,Tuesday
2022-01-18 01:09:00,"Tyler, The Creator",ARE WE STILL FRIENDS?,265480,Tuesday
2022-01-18 06:58:00,RSK XFM,S01E16,191360,Tuesday
2022-01-18 07:28:00,RSK XFM,S01E16,1375843,Tuesday
2022-01-18 07:42:00,RSK XFM,S01E17,261056,Tuesday
2022-01-18 08:24:00,RSK XFM,S01E17,627650,Tuesday
2022-01-18 14:21:00,RSK XFM,S01E17,2235559,Tuesday
2022-01-18 14:45:00,RSK XFM,S01E18,822120,Tuesday
2022-01-18 15:10:00,RSK XFM,S01E18,262944,Tuesday
2022-01-18 17:21:00,RSK XFM,S01E18,193308,Tuesday
2022-01-18 23:55:00,RSK XFM,S01E18,1542739,Tuesday
2022-01-19 00:05:00,RSK XFM,S01E14,300,Wednesday
2022-01-19 09:40:00,RSK XFM,S01E18,790393,Wednesday
2022-01-19 09:49:00,RSK XFM,S01E18,315490,Wednesday
2022-01-19 13:06:00,RSK XFM,S01E18,670955,Wednesday
2022-01-19 14:04:00,RSK XFM,S01E19,3390040,Wednesday
2022-01-19 14:27:00,RSK XFM,S01E20,2884,Wednesday
2022-01-19 14:54:00,Baby Keem,family ties (with Kendrick Lamar),252069,Wednesday
2022-01-19 14:57:00,Dom Vallie,Been Himma,166813,Wednesday
2022-01-19 15:00:00,Jaah SLT,I Love It,170993,Wednesday
2022-01-19 15:03:00,MadeinTYO,Love Myself,197185,Wednesday
2022-01-19 15:06:00,Pouya,I'll Always Be Around,205210,Wednesday
2022-01-19 15:10:00,Kota the Friend,Dear Fear,199321,Wednesday
2022-01-19 15:14:00,Baby Keem,trademark usa,270653,Wednesday
2022-01-19 15:17:00,Aaron May,WOKEUPTHINKINBOUT,154274,Wednesday
2022-01-19 15:19:00,Jasiah,In N Out (feat. TheHxliday & Rico Nasty),131083,Wednesday
2022-01-19 15:22:00,ZillaKami,BADASS (with Lil Uzi Vert),186217,Wednesday
2022-01-19 15:27:00,Van Buren Records,CULT,280498,Wednesday
2022-01-19 15:29:00,Ameer Vann,IDFIATOK,117355,Wednesday
2022-01-19 15:31:00,"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),146419,Wednesday
2022-01-19 15:35:00,Kevin Abstract,SLUGGER (feat. $NOT & slowthai),256346,Wednesday
2022-01-19 15:38:00,Mario Judah,Remember Your Name,177721,Wednesday
2022-01-19 15:41:00,Freddie Dredd,Doomset,153578,Wednesday
2022-01-19 15:46:00,Baby Keem,range brothers (with Kendrick Lamar),316721,Wednesday
2022-01-19 15:50:00,BROCKHAMPTON,BUZZCUT (feat. Danny Brown),201160,Wednesday
2022-01-19 15:52:00,"Tyler, The Creator",LUMBERJACK,138299,Wednesday
2022-01-19 16:10:00,Denzel Curry,The Game,89796,Wednesday
2022-01-20 00:52:00,RSK XFM,S01E20,1315320,Thursday
2022-01-20 01:35:00,RSK XFM,S01E20,314700,Thursday
2022-01-20 01:37:00,Tierra Whack,Stand Up,165188,Thursday
2022-01-20 01:48:00,JID,Surround Sound (feat. 21 Savage & Baby Tate),48451,Thursday
2022-01-20 02:00:00,JID,Surround Sound (feat. 21 Savage & Baby Tate),181530,Thursday
2022-01-20 02:02:00,Aminé,Charmander,131883,Thursday
2022-01-20 02:04:00,Earl Sweatshirt,Titanic,112618,Thursday
2022-01-20 02:07:00,Jasiah,Art of War (feat. Denzel Curry & Rico Nasty),186457,Thursday
2022-01-20 02:11:00,Earl Sweatshirt,Tabula Rasa (feat. Armand Hammer),251798,Thursday
2022-01-20 02:14:00,Aminé,NEO,123983,Thursday
2022-01-20 02:17:00,Bktherula,IDK WHAT TO TELL YOU,210730,Thursday
2022-01-20 02:21:00,Lil Tecca,"CHOPPA SHOOT THE LOUDEST (with Chief Keef, feat.Trippie Redd)",241655,Thursday
2022-01-20 02:25:00,Baby Keem,family ties (with Kendrick Lamar),252069,Thursday
2022-01-20 02:28:00,Dom Vallie,Been Himma,166813,Thursday
2022-01-20 02:31:00,Jaah SLT,I Love It,170993,Thursday
2022-01-20 02:34:00,MadeinTYO,Love Myself,197185,Thursday
2022-01-20 02:38:00,Pouya,I'll Always Be Around,205210,Thursday
2022-01-20 02:41:00,Kota the Friend,Dear Fear,199321,Thursday
2022-01-20 02:46:00,Baby Keem,trademark usa,270653,Thursday
2022-01-20 02:48:00,Aaron May,WOKEUPTHINKINBOUT,154274,Thursday
2022-01-20 02:50:00,Jasiah,In N Out (feat. TheHxliday & Rico Nasty),131083,Thursday
2022-01-20 02:53:00,ZillaKami,BADASS (with Lil Uzi Vert),186217,Thursday
2022-01-20 03:09:00,Van Buren Records,CULT,236059,Thursday
2022-01-20 06:37:00,Van Buren Records,CULT,44754,Thursday
2022-01-20 06:39:00,Ameer Vann,IDFIATOK,117355,Thursday
2022-01-20 06:42:00,"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),146419,Thursday
2022-01-20 06:46:00,Kevin Abstract,SLUGGER (feat. $NOT & slowthai),256346,Thursday
2022-01-20 06:51:00,Baby Keem,range brothers (with Kendrick Lamar),316721,Thursday
2022-01-20 06:54:00,Mario Judah,Remember Your Name,177721,Thursday
2022-01-20 06:57:00,Freddie Dredd,Doomset,153578,Thursday
2022-01-20 07:00:00,BROCKHAMPTON,BUZZCUT (feat. Danny Brown),201160,Thursday
2022-01-20 07:03:00,Denzel Curry,The Game,164938,Thursday
2022-01-20 07:05:00,ZillaKami,Bleach (feat. Denzel Curry),150000,Thursday
2022-01-20 07:07:00,JID,Bruuuh (with Denzel Curry) - Remix,87669,Thursday
2022-01-20 08:27:00,JID,Bruuuh (with Denzel Curry) - Remix,118757,Thursday
2022-01-20 08:29:00,JPEGMAFIA,DIRTY!,120986,Thursday
2022-01-20 08:31:00,"Tyler, The Creator",LUMBERJACK,138299,Thursday
2022-01-20 08:34:00,AG Club,TRUTH (feat. Sam Truth and redveil),190033,Thursday
2022-01-20 08:37:00,SSGKobe,Calabasas,132192,Thursday
2022-01-20 08:50:00,KA$HDAMI,Head$hot! (with Trippie Redd),26171,Thursday
2022-01-20 09:01:00,KA$HDAMI,Head$hot! (with Trippie Redd),105917,Thursday
2022-01-20 09:04:00,Paris Texas,girls like drugs,174429,Thursday
2022-01-20 09:06:00,whiterosemoxie,trix (Remix) [feat. Baby Smoove],147866,Thursday
2022-01-20 09:09:00,Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),188025,Thursday
2022-01-20 09:12:00,JID,Cludder,192382,Thursday
2022-01-20 09:16:00,Pi’erre Bourne,Switching Lanes (feat. Playboi Carti),190079,Thursday
2022-01-20 09:18:00,99 Neighbors,Live a Little,158389,Thursday
2022-01-20 09:21:00,Token,High Heels (feat. Rico Nasty),154132,Thursday
2022-01-20 09:36:00,Trippie Redd,Holy Smokes,181714,Thursday
2022-01-20 09:39:00,Tierra Whack,Stand Up,165188,Thursday
2022-01-20 09:39:00,Earl Sweatshirt,Titanic,1425,Thursday
2022-01-20 09:39:00,JID,Surround Sound (feat. 21 Savage & Baby Tate),16482,Thursday
2022-01-20 09:39:00,Earl Sweatshirt,Tabula Rasa (feat. Armand Hammer),2523,Thursday
2022-01-20 09:39:00,Aminé,Charmander,1986,Thursday
2022-01-20 09:39:00,Aminé,NEO,1398,Thursday
2022-01-20 09:39:00,Jasiah,Art of War (feat. Denzel Curry & Rico Nasty),1190,Thursday
2022-01-20 09:43:00,Lil Tecca,"CHOPPA SHOOT THE LOUDEST (with Chief Keef, feat.Trippie Redd)",2305,Thursday
2022-01-20 09:43:00,Bktherula,IDK WHAT TO TELL YOU,210730,Thursday
2022-01-20 09:47:00,Baby Keem,family ties (with Kendrick Lamar),252069,Thursday
2022-01-20 09:48:00,Dom Vallie,Been Himma,60691,Thursday
2022-01-20 09:49:00,ZillaKami,Tactical Nuke Interlude,46812,Thursday
2022-01-20 09:51:00,ZillaKami,Nissan Only,108140,Thursday
2022-01-20 09:51:00,ZillaKami,Black Cats,19087,Thursday
2022-01-20 09:53:00,ZillaKami,Chewing Gum!,121627,Thursday
2022-01-20 09:56:00,ZillaKami,CHAINS,173018,Thursday
2022-01-20 09:58:00,ZillaKami,Not Worth It,2920,Thursday
2022-01-20 09:58:00,ZillaKami,Bleach (feat. Denzel Curry),970,Thursday
2022-01-20 09:58:00,ZillaKami,Lemon Juice,143239,Thursday
2022-01-20 09:58:00,ZillaKami,Hello,5428,Thursday
2022-01-20 10:00:00,ZillaKami,631 MAKES ME,68157,Thursday
2022-01-20 10:03:00,ZillaKami,BADASS (with Lil Uzi Vert),1221,Thursday
2022-01-20 10:03:00,ZillaKami,IHY,178886,Thursday
2022-01-20 10:05:00,ZillaKami,IHY,128397,Thursday
2022-01-20 10:08:00,ZillaKami,BADASS (with Lil Uzi Vert),186217,Thursday
2022-01-20 10:09:00,ZillaKami,Nissan Only,32500,Thursday
2022-01-20 10:09:00,ZillaKami,Tactical Nuke Interlude,46812,Thursday
2022-01-20 10:13:00,Baby Keem,booman,11530,Thursday
2022-01-20 10:13:00,Baby Keem,durag activity (with Travis Scott),224445,Thursday
2022-01-20 10:16:00,"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),146419,Thursday
2022-01-20 10:16:00,Kevin Abstract,SLUGGER (feat. $NOT & slowthai),44271,Thursday
2022-01-20 10:20:00,Lil Uzi Vert,Lo Mein,195281,Thursday
2022-01-20 10:23:00,Lil Uzi Vert,Silly Watch,195692,Thursday
2022-01-20 10:27:00,Lil Uzi Vert,POP,227464,Thursday
2022-01-20 10:33:00,Lil Uzi Vert,You Better Move,355084,Thursday
2022-01-20 10:36:00,Lil Uzi Vert,I'm Sorry,10685,Thursday
2022-01-20 10:36:00,Lil Uzi Vert,Homecoming,213884,Thursday
2022-01-20 10:39:00,The Internet,Get Away,148702,Thursday
2022-01-20 10:42:00,The Internet,Gabby (feat. Janelle Monáe),212080,Thursday
2022-01-20 10:46:00,The Internet,Under Control,244275,Thursday
2022-01-20 10:51:00,The Internet,Go with It (feat. VIC MENSA),266226,Thursday
2022-01-20 10:58:00,The Internet,Just Sayin/I Tried,413586,Thursday
2022-01-20 11:01:00,The Internet,For the World (feat. James Fauntleroy),203872,Thursday
2022-01-20 11:17:00,The Internet,Girl (feat. KAYTRANADA),415592,Thursday
2022-01-20 11:20:00,The Internet,Special Affair,176186,Thursday
2022-01-20 11:27:00,The Internet,Somthing's Missing,379972,Thursday
2022-01-20 11:30:00,The Internet,Partners in Crime Part Three,202990,Thursday
2022-01-20 11:35:00,The Internet,Penthouse Cloud,284167,Thursday
2022-01-20 11:41:00,The Internet,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",396034,Thursday
2022-01-20 12:08:00,RSK XFM,S01E20,1600444,Thursday
2022-01-20 12:31:00,RSK XFM,S01E21,1348215,Thursday
2022-01-20 12:57:00,MKULTRA,Super Milk Man Party,253795,Thursday
2022-01-20 12:59:00,Lord Simmy,POETRY,132293,Thursday
2022-01-20 13:02:00,$uicideboy$,All Dogs Go to Heaven,153652,Thursday
2022-01-20 13:04:00,Black Smurf,Kung Fu Hustle,170004,Thursday
2022-01-20 13:07:00,Larry League,Gloria,154460,Thursday
2022-01-20 13:10:00,CHRIS VAYLE,HOLD UR TONGUE (PROD. CXRPSE),150791,Thursday
2022-01-20 13:14:00,Bedwetter,Stoop Lights,291829,Thursday
2022-01-20 13:19:00,Wiki,Grim (feat. Lil Ugly Mane & Denzel Curry),262693,Thursday
2022-01-20 13:21:00,midwxst,Trying,120745,Thursday
2022-01-20 13:23:00,Lamm,Spook,116636,Thursday
2022-01-20 13:24:00,Zelooperz,Battery,66782,Thursday
2022-01-20 13:27:00,SoGone SoFlexy,Big Wide Body,200275,Thursday
2022-01-20 13:31:00,Your Old Droog,Smores,250306,Thursday
2022-01-20 13:35:00,Devilish Trio,Fear the Beast,188813,Thursday
2022-01-20 13:36:00,Comethazine,Derek Jeter,96271,Thursday
2022-01-20 13:42:00,SwaVay,Don't Look Back,350158,Thursday
2022-01-20 13:46:00,MF DOOM,One Beer,258578,Thursday
2022-01-20 13:50:00,99 Neighbors,GUTS,194525,Thursday
2022-01-20 13:52:00,Airospace,Sunshine Eternl_we're Better As Friends,138345,Thursday
2022-01-20 13:55:00,Mlodyskiny,Zioło i Perfumy,184019,Thursday
2022-01-20 13:58:00,whiterosemoxie,ITACHI (feat. midwxst),198624,Thursday
2022-01-20 14:02:00,Raider Klan,Petro (feat. SpaceGhost Purrp),231318,Thursday
2022-01-20 14:05:00,LaKeith Stanfield,Automatic,186070,Thursday
2022-01-20 14:07:00,Landspeed,service,123846,Thursday
2022-01-20 14:09:00,Sly C,Catch Me a Knot,122174,Thursday
2022-01-20 14:11:00,SLVG,G2G,111495,Thursday
2022-01-20 14:14:00,KAMAARA,That Wasn't Very +__+!!! of You,158477,Thursday
2022-01-20 14:14:00,Ecco2k,Time,22257,Thursday
2022-01-20 14:17:00,KAMAARA,That Wasn't Very +__+!!! of You,158477,Thursday
2022-01-20 14:19:00,Ecco2k,Time,121534,Thursday
2022-01-20 14:23:00,JOHNNASCUS,Sad Satan LSD,207567,Thursday
2022-01-20 14:25:00,Yung Bambi,95.50,166250,Thursday
2022-01-20 14:30:00,MKULTRA,Super Milk Man Party,253749,Thursday
2022-01-20 14:32:00,Lord Simmy,POETRY,132293,Thursday
2022-01-20 14:34:00,$uicideboy$,All Dogs Go to Heaven,153652,Thursday
2022-01-20 14:37:00,Black Smurf,Kung Fu Hustle,170004,Thursday
2022-01-20 14:40:00,Larry League,Gloria,154460,Thursday
2022-01-20 14:42:00,CHRIS VAYLE,HOLD UR TONGUE (PROD. CXRPSE),120839,Thursday
2022-01-20 14:44:00,717na,I USED 2 DO THIS 4 FUN,125434,Thursday
2022-01-20 14:46:00,LXXIV,Fading,133655,Thursday
2022-01-20 14:51:00,Rare Akuma,DIRTY,274453,Thursday
2022-01-20 14:54:00,Suicide Rascal,"Eyes of Heaven, The Gateway to Earth",171863,Thursday
2022-01-20 14:55:00,Dkoolpharaoh,Wasting Time!,102307,Thursday
2022-01-20 14:59:00,JID,Surround Sound (feat. 21 Savage & Baby Tate),23847,Thursday
2022-01-20 14:59:00,nAvvvi,Sabotage,199343,Thursday
2022-01-20 20:20:00,JID,Surround Sound (feat. 21 Savage & Baby Tate),206079,Thursday
2022-01-20 20:22:00,MKULTRA,Pool Party,131890,Thursday
2022-01-20 20:27:00,Dre G,Time Right,283080,Thursday
2022-01-20 20:29:00,OmarCameUp,Pradadabang,153648,Thursday
2022-01-20 20:39:00,WHOKILLEDXIX,SDWM,3901,Thursday
2022-01-20 23:36:00,WHOKILLEDXIX,SDWM,153453,Thursday
2022-01-20 23:39:00,Dauble,Don't Beat Yourself Up,168021,Thursday
2022-01-20 23:42:00,Ho99o9,BATTERY NOT INCLUDED,28691,Thursday
2022-01-20 23:42:00,Cursed,Unknown,147344,Thursday
2022-01-21 10:58:00,Ho99o9,BATTERY NOT INCLUDED,145129,Friday
2022-01-21 11:01:00,The Game,Eazy,168067,Friday
2022-01-21 11:03:00,The Game,Eazy,66221,Friday
2022-01-21 11:06:00,SPIDER GANG,RATTLESNAKE,150095,Friday
2022-01-21 11:08:00,Ghostface Playa,FIERCE,138856,Friday
2022-01-21 11:10:00,DaBaby,Hit,125482,Friday
2022-01-21 11:12:00,Young Attack,Heaven,105091,Friday
2022-01-21 11:25:00,LXXIV,Dump Cypher,152833,Friday
2022-01-21 11:51:00,LXXIV,Dump Cypher,28717,Friday
2022-01-21 11:53:00,XZARKHAN,Electric Factory,110000,Friday
2022-01-21 11:55:00,ONI INC.,How Much of Me Do You Want?,122400,Friday
2022-01-21 11:58:00,Lil Wayne,Cameras (feat. Allan Cubas),145776,Friday
2022-01-21 12:00:00,YTD,Taido,170110,Friday
2022-01-21 12:04:00,Cordae,Chronicles (feat. H.E.R. & Lil Durk),212076,Friday
2022-01-21 12:05:00,Dkoolpharaoh,Ok You're Pressed,6664,Friday
2022-01-21 12:05:00,DJ MC Kevin,Fuck Daniel (Street Mix),30607,Friday
2022-01-21 13:20:00,Dkoolpharaoh,Ok You're Pressed,185351,Friday
2022-01-21 13:24:00,Crooked Colours,Light Year (feat. Masked Wolf & Jasiah) - Hermitude Remix,197827,Friday
2022-01-21 13:26:00,nAvvvi,Bloody,140748,Friday
2022-01-21 13:27:00,AgainstWrld,Can't Play Me!,28810,Friday
2022-01-21 13:27:00,LXXIV,Dump Cypher,53060,Friday
2022-01-21 14:00:00,RSK XFM,S01E21,1881704,Friday
2022-01-21 14:23:00,RSK XFM,S01E22,234455,Friday
2022-01-22 02:50:00,Afourteen,BLACK FLAMINGO,121488,Saturday
2022-01-22 02:52:00,Afourteen,BROKEN BONES IN MY CHEST,78937,Saturday
2022-01-22 02:55:00,Afourteen,HECATE,200110,Saturday
2022-01-22 02:59:00,Afourteen,LILY PAD,250290,Saturday
2022-01-22 03:02:00,Afourteen,SAFETY OFFICER RICHARDS,151142,Saturday
2022-01-22 03:04:00,Afourteen,NOBODIES BEHIND YOU,145869,Saturday
2022-01-22 03:06:00,Afourteen,20 MORE MINUTES TILL FALL,126683,Saturday
2022-01-22 03:07:00,Afourteen,BLACK FLAMINGO,52011,Saturday
2022-01-22 03:15:00,RSK XFM,S01E22,381967,Saturday
2022-01-22 03:20:00,Herbie Hancock,Tell Me a Bedtime Story,301860,Saturday
2022-01-22 03:26:00,Freddie Hubbard,Mirrors - Remastered 2004,368106,Saturday
2022-01-22 03:32:00,Ahmad Jamal Trio,Dolphin Dance,309198,Saturday
2022-01-22 03:39:00,Chick Corea,Crystal Silence,414988,Saturday
2022-01-22 03:43:00,Dave Holland Quartet,Conference Of The Birds,277800,Saturday
2022-01-22 03:46:00,Chet Baker,But Not For Me - Vocal Version,184460,Saturday
2022-01-22 03:52:00,Bill Evans,Skating In Central Park,324198,Saturday
2022-01-22 03:58:00,Michael Naura Quartet,Soledad de Murcia,357402,Saturday
2022-01-22 04:02:00,Yusef Lateef,Love Theme From Spartacus - Remastered,251600,Saturday
2022-01-22 04:09:00,John Coltrane,"A Love Supreme, Pt. IV - Psalm",422906,Saturday
2022-01-22 04:15:00,Gary Burton,Senor Mouse,377697,Saturday
2022-01-22 04:25:00,Bill Evans Trio,My Foolish Heart,3219,Saturday
2022-01-22 06:36:00,Bill Evans Trio,My Foolish Heart,294270,Saturday
2022-01-22 06:48:00,Joe Henderson,Inner Urge - Rudy Van Gelder Edition; 2004 Digital Remaster,718960,Saturday
2022-01-22 06:51:00,Chick Corea,Windows,191933,Saturday
2022-01-22 06:58:00,John Coltrane,"A Love Supreme, Pt. II - Resolution",437836,Saturday
2022-01-22 07:03:00,Mal Waldron,All Alone,310034,Saturday
2022-01-22 07:07:00,Billie Holiday,Solitude,207587,Saturday
2022-01-22 07:13:00,Wes Montgomery,A Day In The Life,349906,Saturday
2022-01-22 07:19:00,Bill Evans Trio,Porgy (I Loves You Porgy) - Outtake,360306,Saturday
2022-01-22 07:22:00,Lee Konitz,Someone To Watch Over Me,216360,Saturday
2022-01-22 07:29:00,Ahmad Jamal Trio,Stolen Moments,392026,Saturday
2022-01-22 07:41:00,Art Blakey & The Jazz Messengers,Close Your Eyes,125756,Saturday
2022-01-22 08:04:00,Chet Baker,But Not For Me - Vocal Version,184460,Saturday
2022-01-22 08:09:00,Bill Evans,Skating In Central Park,324198,Saturday
2022-01-22 08:15:00,Michael Naura Quartet,Soledad de Murcia,357402,Saturday
2022-01-22 08:19:00,Yusef Lateef,Love Theme From Spartacus - Remastered,251600,Saturday
2022-01-22 08:27:00,John Coltrane,"A Love Supreme, Pt. IV - Psalm",422906,Saturday
2022-01-22 08:33:00,Gary Burton,Senor Mouse,377697,Saturday
2022-01-22 08:38:00,Bill Evans Trio,My Foolish Heart,297309,Saturday
2022-01-22 08:50:00,Joe Henderson,Inner Urge - Rudy Van Gelder Edition; 2004 Digital Remaster,718960,Saturday
